name,symbol,rank,market_cap,current_price,syllable_count,character_length,phonetic_score,vowel_ratio,memorability_score,pronounceability_score,uniqueness_score,name_type,has_numbers,has_special_chars,name_type_percentile,price_30d_change,price_90d_change,price_1yr_change,price_ath_change,linguistic_composite,is_mission_positive,is_high_performer,is_breakout,rank_tier,in_linguistic_sweet_spot,mission_resonance_score
World3,WAI,1538,13630495.0,0.058914,1,6,60.0,0.2,73.0,35.0,100.0,numeric,1,0,,,,0.0,-13.93489,67.0,False,False,False,long_tail,False,62.9
Alchemix USD,ALUSD,1539,13629948.0,0.991871,2,12,62.73,0.36363636363636365,58.82,13.46,100.0,invented,0,0,,,,0.322813012540239,-53.27687,58.7525,True,False,False,long_tail,False,64.49
Swarms,SWARMS,1540,13592114.0,0.01359331,1,6,43.33,0.16666666666666666,83.0,20.0,100.0,invented,0,0,,,,0.0,-97.27456,61.582499999999996,False,False,False,long_tail,False,59.12
AMATERASU OMIKAMI,OMIKAMI,1541,13566566.0,0.0135721,5,17,77.5,0.5625,38.25,54.09,100.0,invented,0,0,,,,-39.482438945536536,-94.55491,67.46000000000001,False,False,False,long_tail,False,53.54
USDM,USDM,1546,13503758.0,1.022,2,4,70.0,0.25,91.0,45.0,100.0,acronym,0,0,,,,2.4822800086140813,-26.0608,76.5,True,False,False,long_tail,False,79.03
EarthMeta,EMT,1544,13483204.0,0.00668903,2,9,88.89,0.4444444444444444,81.67,28.46,100.0,tech,0,0,,,,0.0,-96.65054,74.755,False,False,False,long_tail,True,70.44
StablR Euro,EURR,1545,13474690.0,1.15,3,11,70.0,0.4,51.0,6.82,100.0,financial,0,0,,,,0.0,-23.18783,56.955,False,False,False,long_tail,False,55.04
MESSIER,M87,1548,13463442.0,1.523e-05,1,7,100.0,0.42857142857142855,100.0,41.67,100.0,invented,0,0,,,,-12.131324203175854,-89.42062,85.4175,False,False,False,long_tail,False,72.5
JumpToken,JMPT,1547,13454036.0,0.941878,3,9,66.67,0.3333333333333333,65.0,16.0,100.0,tech,0,0,,,,-7.5764013501302605,-67.90015,61.917500000000004,False,False,False,long_tail,True,52.06
Wrapped Aave Base GHO,WABASGHO,1542,13453148.0,1.048,2,21,68.89,0.4444444444444444,60.67,0.0,100.0,invented,0,0,,,,0.0,-17.74739,57.39,False,False,False,long_tail,False,55.62
Polycule,PCULE,1549,13358170.0,0.0142613,2,8,75.0,0.375,92.5,31.0,100.0,invented,0,0,,,,0.0,-73.82833,74.625,False,False,False,long_tail,True,70.35
Flayer,FLAY,1552,13340671.0,0.02222533,2,6,86.67,0.3333333333333333,96.0,41.67,100.0,invented,0,0,,,,4.795292737280479,-90.56009,81.08500000000001,True,False,False,long_tail,True,83.03
Alpha City,AMETA,1551,13329434.0,0.00132667,4,10,56.67,0.3333333333333333,47.0,11.0,100.0,invented,0,0,,,,0.0,-67.2275,53.667500000000004,False,False,False,long_tail,False,52.23
Aventus,AVT,1543,13329048.0,1.38,2,7,100.0,0.42857142857142855,100.0,45.0,100.0,invented,0,0,,,,-38.704242730387186,-87.71698,86.25,False,False,False,long_tail,True,71.58
MetFi,METFI,1550,13316579.0,0.04987293,2,5,100.0,0.4,100.0,31.0,99.79,invented,0,0,,,,-74.5686698553667,-99.05607,82.6975,False,False,False,long_tail,True,62.37
Morphware,XMW,1553,13306161.0,0.01707475,2,9,66.67,0.3333333333333333,75.0,13.33,100.0,invented,0,0,,,,-57.18416037586097,-93.37228,63.75,False,False,False,long_tail,True,48.69
THORSwap,THOR,1554,13273256.0,0.065284,2,8,40.0,0.25,82.0,11.43,100.0,mythological,0,0,,,,-56.43355014581978,-97.54308,58.3575,False,False,False,long_tail,True,44.87
GIGAETH,GETH,1555,13247131.0,3801.17,2,7,100.0,0.42857142857142855,100.0,55.0,100.0,invented,0,0,,,,0.0,-20.40038,88.75,False,False,False,long_tail,True,82.86
Frax Price Index Share,FPIS,1556,13235480.0,0.360643,4,22,43.68,0.3684210526315789,28.1,0.0,100.0,elemental,0,0,,,,-8.6930374033019,-97.44277,42.945,False,False,False,long_tail,False,35.01
Ava AI,AVA,1560,13199264.0,0.01321102,1,6,50.0,0.8,85.0,74.29,99.21,invented,0,0,,,,0.0,-95.83336,77.125,False,False,False,long_tail,False,72.12
Games for a Living,GFAL,1558,13193783.0,0.00251147,3,18,70.0,0.4,51.0,8.53,100.0,invented,0,0,,,,-79.46113417653142,-95.03462,57.3825,False,False,False,long_tail,False,39.97
Nineteen.ai,SN19,1557,13193443.0,4.38,2,11,70.0,0.6,61.0,51.36,100.0,tech,0,1,,,,0.0,-69.65621,70.59,False,False,False,long_tail,False,65.96
Bullish Degen,BULLISH,1561,13169003.0,0.01317092,2,13,56.67,0.3333333333333333,57.0,1.0,100.0,invented,0,0,,,,0.0,-9.58097,53.667500000000004,False,False,False,long_tail,False,52.23
Gnosis xDAI Bridged USDC (Gnosis),USDC.E,1559,13157984.0,0.996807,9,33,36.67,0.3333333333333333,26.0,0.0,100.0,invented,0,1,,,,0.23665370249159987,-13.57621,40.667500000000004,True,False,False,long_tail,False,47.46
AI Rig Complex,ARC,1567,13151767.0,0.0131556,3,14,73.33,0.4166666666666667,52.0,15.0,100.0,invented,0,0,,,,0.0,-97.26889,60.082499999999996,False,False,False,long_tail,False,58.04
OctaSpace,OCTA,1563,13145870.0,0.319787,3,9,78.89,0.4444444444444444,68.67,13.46,100.0,astronomical,0,0,,,,-77.35209641886513,-87.93118,65.255,False,False,False,long_tail,True,46.57
FTMTOKEN,FTMX,1562,13143978.0,0.052575,3,8,50.0,0.25,75.0,41.67,100.0,tech,0,0,,,,0.0,-55.66605,66.6675,False,False,False,long_tail,True,62.78
Ark of Panda,AOP,1564,13130935.0,0.04844891,3,12,60.0,0.4,48.0,0.0,100.0,animal,0,0,,,,0.0,-45.94208,52.0,False,False,False,long_tail,False,51.22
Hathor,HTR,1565,13118196.0,0.02625197,1,6,86.67,0.3333333333333333,96.0,31.0,100.0,mythological,0,0,,,,-24.505582827746792,-98.88671,78.4175,False,False,False,long_tail,False,65.33
crow with knife,CAW,1566,13114240.0,1.7075e-08,2,15,41.54,0.3076923076923077,52.46,0.0,100.0,invented,0,0,,,,-55.28501898654198,-88.23085,48.5,False,False,False,long_tail,False,36.39
Nexora,NEX,1572,13092205.0,0.233639,3,6,100.0,0.5,90.0,56.67,99.41,invented,0,0,,,,0.0,-44.35078,86.52000000000001,False,False,False,long_tail,True,81.36
Rich Quack,QUACK,1568,13077695.0,2.94947e-10,1,10,56.67,0.3333333333333333,72.0,5.0,100.0,invented,0,0,,,,-61.50351463564164,-98.06385,58.417500000000004,False,False,False,long_tail,False,44.46
Bitcast,SN93,1569,13071342.0,6.66,2,7,67.14,0.2857142857142857,90.14,16.0,100.0,tech,0,0,,,,0.0,-25.88311,68.32,False,False,False,long_tail,True,64.08
TAOHash,SN14,1570,13069958.0,4.45,2,7,100.0,0.42857142857142855,100.0,55.0,100.0,tech,0,0,,,,0.0,-88.5038,88.75,False,False,False,long_tail,True,82.86
Shadow Token,SHDW,1571,13059682.0,0.080755,4,12,62.73,0.36363636363636365,33.82,6.82,100.0,tech,0,0,,,,-74.35403268677871,-97.16913,50.842499999999994,False,False,False,long_tail,False,35.45
Fair and Free,FAIR3,1573,13039644.0,0.01391481,2,13,89.09,0.45454545454545453,66.73,22.86,100.0,elemental,0,0,,,,0.0,-68.55413,69.67,False,False,False,long_tail,False,65.16
PowerSnookerCoin,PSC,1574,13033949.0,0.02172325,5,16,77.5,0.4375,38.25,9.0,100.0,tech,0,0,,,,0.0,-54.87489,56.1875,False,False,False,long_tail,False,54.49
Vow,VOW,1575,13010808.0,0.03796956,1,3,96.67,0.3333333333333333,84.0,50.0,100.0,invented,0,0,,,,-73.88745358580253,-98.6633,82.6675,False,False,False,long_tail,False,62.28
Quickswap [OLD],QUICK,1576,13001503.0,18.07,2,15,56.67,0.3333333333333333,57.0,3.46,100.0,financial,0,1,,,,-48.1147722163897,-98.82434,54.2825,False,False,False,long_tail,False,42.34
Paris Saint-Germain Fan Token,PSG,1577,12948697.0,1.1,7,29,50.0,0.4,30.0,0.0,100.0,tech,0,1,,,,-61.03225261130629,-98.04328,45.0,False,False,False,long_tail,False,31.62
Private Aviation Finance Token,CINO,1578,12899234.0,0.01955283,9,30,63.7,0.48148148148148145,34.11,0.0,100.0,tech,0,0,,,,0.0,-63.44747,49.4525,False,False,False,long_tail,False,48.83
Crypto.com Staked SOL,CDCSOL,1579,12872909.0,196.59,5,21,35.56,0.2777777777777778,25.67,0.0,100.0,tech,0,1,,,,0.0,-26.37995,40.307500000000005,False,False,False,long_tail,False,40.23
Origami iBGT Auto-Compounder,ORIBGT,1580,12836954.0,4.07,6,28,64.0,0.48,34.2,5.14,100.0,financial,0,1,,,,0.0,-37.04228,50.835,False,False,False,long_tail,False,50.11
Daddy Tate,DADDY,1582,12826622.0,0.02143281,3,10,66.67,0.3333333333333333,65.0,13.33,100.0,invented,0,0,,,,-74.03461380746792,-91.88402,61.25,False,False,False,long_tail,True,44.25
Dar Open Network,D,1583,12824205.0,0.01994558,3,16,51.43,0.35714285714285715,45.43,0.0,100.0,tech,0,0,,,,0.0,-89.91358,49.215,False,False,False,long_tail,False,48.58
GMEOW,GMEOW,1581,12807666.0,0.01280767,2,5,100.0,0.4,100.0,41.67,100.0,acronym,0,0,,,,0.0,-78.69193,85.4175,False,False,False,long_tail,True,80.09
Bridged Tether (Scroll),USDT,1584,12767729.0,1.0,3,23,22.63,0.2631578947368421,36.79,0.0,100.0,invented,0,1,,,,0.1990234999478925,-99.8715,39.855,True,False,False,long_tail,False,46.77
TOKPIE,TKP,1585,12766925.0,0.161008,1,6,100.0,0.5,100.0,41.67,100.0,invented,0,0,,,,-70.68531424504928,-84.59031,85.4175,False,False,False,long_tail,False,66.09
Broccoli,BROCCOLI,1586,12762782.0,0.01279419,2,8,65.0,0.375,89.5,20.0,100.0,invented,0,0,,,,0.0,-88.36385,68.625,False,False,False,long_tail,True,64.65
Pika Protocol,PIKA,1587,12760182.0,0.671589,3,13,83.33,0.4166666666666667,55.0,22.86,100.0,tech,0,0,,,,174.6240966657189,-50.03527,65.2975,True,True,False,long_tail,False,73.15
DEFI.ssi,DEFI.SSI,1588,12733045.0,0.514446,3,8,100.0,0.42857142857142855,90.0,35.0,100.0,financial,0,1,,,,0.0,-49.89074,81.25,False,False,False,long_tail,True,75.99
Wojak,WOJAK,1589,12730348.0,0.00018339,2,5,100.0,0.4,100.0,56.67,100.0,invented,0,0,,,,-80.52631159675455,-90.7129,89.1675,False,False,False,long_tail,True,69.42
PepeFork,PORK,1590,12722902.0,3.8505e-08,2,8,75.0,0.375,92.5,41.67,100.0,animal,0,0,,,,-75.14682383500461,-96.28081,77.2925,False,False,False,long_tail,True,57.52
Quickswap,QUICK,1591,12707101.0,0.01768139,2,9,66.67,0.3333333333333333,75.0,16.0,100.0,financial,0,0,,,,-47.00234455597983,-92.00471,64.4175,False,False,False,long_tail,True,50.8
Union,U,1592,12682310.0,0.00661129,1,5,90.0,0.6,97.0,80.0,99.13,invented,0,0,,,,0.0,-74.84505,91.5325,False,False,False,long_tail,False,87.0
dYdX,ETHDYDX,1593,12663875.0,0.304654,2,4,20.0,0.0,76.0,35.0,100.0,invented,0,0,,,,-68.8522199363631,-98.88041,57.75,False,False,False,long_tail,False,42.46
PumpBTC,PUMP,1594,12650218.0,0.04444447,1,7,48.57,0.14285714285714285,84.57,35.0,100.0,invented,0,0,,,,0.0,-91.37814,67.035,False,False,False,long_tail,False,62.93
Astra Nova,RVV,1600,12555460.0,0.00837527,4,10,88.89,0.4444444444444444,56.67,28.46,100.0,invented,0,0,,,,0.0,-67.01399,68.505,False,False,False,long_tail,False,64.43
Covalent X Token,CXT,1597,12552533.0,0.01324272,6,16,71.43,0.35714285714285715,36.43,17.78,100.0,tech,0,0,,,,-79.21403594990694,-95.07816,56.410000000000004,False,False,False,long_tail,False,39.3
Graphite,SN43,1595,12546007.0,3.9,1,8,65.0,0.375,89.5,20.0,100.0,invented,0,0,,,,0.0,-22.48725,68.625,False,False,False,long_tail,False,64.65
NEURALAI,NEURAL,1596,12513407.0,1.26,2,8,65.0,0.625,89.5,70.0,100.0,invented,0,0,,,,-69.34788766800901,-93.10368,81.125,False,False,False,long_tail,True,62.12
VCRED,VCRED,1599,12480128.0,0.989375,1,5,60.0,0.2,88.0,35.0,100.0,acronym,0,0,,,,0.0,-0.23287,70.75,False,False,False,long_tail,False,66.36
Avo,AVO,1598,12473663.0,0.01248804,1,3,76.67,0.6666666666666666,78.0,66.67,100.0,invented,0,0,,,,0.0,-58.3361,80.33500000000001,False,False,False,long_tail,False,75.07
Step Finance,STEP,1601,12367178.0,0.03894049,3,12,52.73,0.36363636363636365,45.82,0.0,100.0,financial,0,0,,,,-18.901669192154536,-99.58312,49.637499999999996,False,False,False,long_tail,False,40.98
WINK,WINK,1602,12362647.0,0.03085023,1,4,70.0,0.25,91.0,35.0,100.0,acronym,0,0,,,,0.0,-21.83269,74.0,False,False,False,long_tail,False,69.2
ORIGYN,OGY,1603,12362262.0,0.00150171,2,6,86.67,0.3333333333333333,96.0,51.67,100.0,invented,0,0,,,,-71.20876119414102,-96.10936,83.58500000000001,False,False,False,long_tail,True,63.88
Equilibria Finance,EQB,1604,12341404.0,0.364886,6,18,64.12,0.5294117647058824,34.24,21.67,100.0,financial,0,0,,,,23.049725927754388,-67.90742,55.0075,True,False,False,long_tail,False,62.05
Velas,VLX,1605,12336303.0,0.004459,2,5,100.0,0.4,100.0,56.67,99.68,invented,0,0,,,,-45.6428713643841,-99.22562,89.0875,False,False,False,long_tail,True,73.54
Dora Factory,DORA,1615,12294629.0,0.01229463,4,12,62.73,0.36363636363636365,33.82,6.82,100.0,invented,0,0,,,,-71.97273761724715,-95.77825,50.842499999999994,False,False,False,long_tail,False,36.0
Osmosis allBTC,BTC,1608,12277433.0,108591.0,3,14,51.54,0.3076923076923077,45.46,16.82,100.0,invented,0,0,,,,58.06939245086055,-12.72603,53.455,True,False,False,long_tail,False,61.89
Nest Treasury Vault,NTBILL,1607,12266729.0,1.018,4,19,50.59,0.35294117647058826,30.18,0.0,100.0,invented,0,0,,,,0.0,0.0,45.1925,False,False,False,long_tail,False,44.28
WOLF,WOLF,1609,12237159.0,0.01226729,1,4,70.0,0.25,91.0,35.0,100.0,animal,0,0,,,,0.0,-73.60089,74.0,False,False,False,long_tail,False,69.2
Block,BLOCK,1610,12236575.0,0.02586176,1,5,50.0,0.2,85.0,20.0,100.0,tech,0,0,,,,0.0,-90.56405,63.75,False,False,False,long_tail,False,60.57
Telos,TLOS,1614,12215062.0,0.02907869,2,5,100.0,0.4,100.0,56.67,98.26,invented,0,0,,,,-88.50133069103761,-98.08014,88.7325,False,False,False,long_tail,True,65.61
RAMP [OLD],RAMP,1606,12213750.0,0.02971992,2,10,67.14,0.2857142857142857,75.14,16.0,100.0,invented,0,1,,,,-58.607327405886025,-97.07068,64.57,False,False,False,long_tail,True,49.27
GamerCoin,GHX,1611,12210843.0,0.01737417,2,9,88.89,0.4444444444444444,81.67,26.67,100.0,tech,0,0,,,,-74.24362338065056,-97.94938,74.3075,False,False,False,long_tail,True,55.48
AMO Coin,AMO,1613,12200664.0,0.0005755,2,8,95.71,0.5714285714285714,98.71,74.29,100.0,tech,0,0,,,,20.722797542791596,-96.29924,92.1775,True,False,False,long_tail,True,95.88
Crypto Trading Fund,CTF,1612,12183962.0,0.101618,5,19,17.06,0.23529411764705882,20.12,0.0,100.0,tech,0,0,,,,-84.91415769710035,-95.57275,34.295,False,False,False,long_tail,False,21.38
Singularry,SINGULARRY,1617,12154453.0,0.0121557,4,10,50.0,0.3,45.0,5.0,100.0,invented,0,0,,,,0.0,-30.72977,50.0,False,False,False,long_tail,False,49.38
BULLA,BULLA,1616,12148227.0,0.04329377,2,5,100.0,0.4,100.0,31.0,100.0,acronym,0,0,,,,0.0,-73.786,82.75,False,False,False,long_tail,True,77.45
Cornucopias,COPI,1619,12121326.0,0.01174469,3,11,89.09,0.45454545454545453,56.73,26.67,100.0,invented,0,0,,,,-57.73002820236732,-91.33174,68.1225,False,False,False,long_tail,False,51.81
Galeon,GALEON,1620,12101127.0,0.01602243,3,6,100.0,0.5,90.0,70.0,98.07,invented,0,0,,,,-44.972185446105705,-62.34185,89.5175,False,False,False,long_tail,True,76.15
NEM,XEM,1618,12099809.0,0.001344,1,3,96.67,0.3333333333333333,84.0,50.0,100.0,acronym,0,0,,,,-91.0161151864805,-99.92389,82.6675,False,False,False,long_tail,False,59.53
Daydreams,DREAMS,1621,12091000.0,0.01424355,2,9,56.67,0.3333333333333333,72.0,5.0,100.0,invented,0,0,,,,0.0,-49.44581,58.417500000000004,False,False,False,long_tail,True,57.04
Polygon Hermez Bridged USDT (x Layer),USDT,1622,12043514.0,0.999854,6,37,30.0,0.3,24.0,0.0,100.0,invented,0,1,,,,-0.0270087532799507,-10.09027,38.5,False,False,False,long_tail,False,32.46
RIZE,RIZE,1623,12032879.0,0.01333149,1,4,100.0,0.5,100.0,56.67,99.42,acronym,0,0,,,,0.0,-86.03332,89.02250000000001,False,False,False,long_tail,False,83.72
Apex,SN1,1624,12025387.0,3.99,1,4,100.0,0.5,100.0,66.67,100.0,animal,0,0,,,,0.0,-62.47197,91.6675,False,False,False,long_tail,False,87.22
Verse World,VERSE,1625,12005345.0,0.11997,2,11,50.0,0.3,55.0,5.0,100.0,invented,0,0,,,,0.0,-87.25568,52.5,False,False,False,long_tail,False,51.58
Rezerve Money,RZR,1626,12004831.0,10.24,3,13,83.33,0.4166666666666667,55.0,22.86,100.0,financial,0,0,,,,0.0,-35.27165,65.2975,False,False,False,long_tail,False,61.97
Stride Staked Atom,STATOM,1628,11979427.0,4.96,1,18,65.0,0.375,59.5,8.53,100.0,financial,0,0,,,,-15.969113506678637,-72.96604,58.2575,False,False,False,long_tail,False,48.79
MATH,MATH,1627,11967030.0,0.064354,1,4,70.0,0.25,91.0,35.0,100.0,acronym,0,0,,,,-80.00152773970254,-97.97019,74.0,False,False,False,long_tail,False,53.44
NOVA,SN68,1629,11918817.0,4.04,2,4,100.0,0.5,100.0,56.67,99.94,acronym,0,0,,,,0.0,-65.5798,89.1525,False,False,False,long_tail,False,84.2
StakeStone Berachain Vault Token,BERASTONE,1630,11901517.0,3815.87,6,32,52.76,0.41379310344827586,30.83,0.0,100.0,tech,0,0,,,,0.0,-21.48052,45.897499999999994,False,False,False,long_tail,False,45.11
Wrapped STEAMX,WSTEAMX,1631,11857585.0,0.04988693,2,14,31.54,0.3076923076923077,49.46,0.0,100.0,invented,0,0,,,,50.83452773854488,-39.41087,45.25,True,False,False,long_tail,False,53.7
Dippy,SN11,1632,11856386.0,4.37,2,5,60.0,0.2,88.0,35.0,100.0,invented,0,0,,,,0.0,-39.15679,70.75,False,False,False,long_tail,True,66.36
World of Dypians,WOD,1633,11845254.0,0.03873063,4,16,37.14,0.2857142857142857,26.14,0.0,100.0,invented,0,0,,,,0.0,-84.15002,40.82,False,False,False,long_tail,False,40.9
Relend Network USDC (HyperEVM),RUSDC-HYPER,1634,11837543.0,0.991773,8,30,26.0,0.28,22.8,0.0,100.0,tech,0,1,,,,0.0,-20.07588,37.2,False,False,False,long_tail,False,38.49
NFTX,NFTX,1636,11790761.0,28.07,1,4,20.0,0.0,76.0,35.0,100.0,acronym,0,0,,,,11.016790101068597,-94.37514,57.75,True,False,False,long_tail,False,63.97
YUSD Stablecoin,YUSD,1638,11784860.0,0.995232,4,15,61.43,0.35714285714285715,33.43,2.78,100.0,tech,0,0,,,,0.32915886543736994,-76.1534,49.410000000000004,True,False,False,long_tail,False,55.75
Build On BNB,BOB,1635,11784251.0,2.8014e-08,2,12,50.0,0.3,55.0,11.67,100.0,invented,0,0,,,,0.0,-77.39537,54.167500000000004,False,False,False,long_tail,False,52.92
Measurable Data,MDT,1637,11781616.0,0.01945152,5,15,80.0,0.5,39.0,26.67,100.0,tech,0,0,,,,-55.54262216967736,-88.59486,61.417500000000004,False,False,False,long_tail,False,47.24
The Arena,ARENA,1645,11773056.0,0.00361204,2,9,80.0,0.5,79.0,49.29,100.0,invented,0,0,,,,-60.3166422065052,-86.72441,77.07249999999999,False,False,False,long_tail,True,59.64
Rice AI,RICE,1641,11764635.0,0.051753,1,7,76.67,0.6666666666666666,93.0,64.29,99.0,elemental,0,0,,,,0.0,-83.71591,83.24000000000001,False,False,False,long_tail,False,77.75
Obol,OBOL,1639,11757470.0,0.092339,1,4,100.0,0.5,100.0,66.67,100.0,invented,0,0,,,,0.0,-76.87799,91.6675,False,False,False,long_tail,False,87.22
Play,PLAY,1640,11736909.0,1.17,1,4,70.0,0.25,91.0,35.0,100.0,invented,0,0,,,,0.0,-0.10652,74.0,False,False,False,long_tail,False,69.2
Pixels,PIXEL,1642,11666249.0,0.01512571,2,6,86.67,0.3333333333333333,96.0,41.67,100.0,invented,0,0,,,,-90.51325141833368,-98.48989,81.08500000000001,False,False,False,long_tail,True,58.36
O Intelligence Coin,OI,1643,11653689.0,11815572.0,5,19,65.88,0.47058823529411764,34.76,4.35,100.0,tech,0,0,,,,0.0,-94.31542,51.2475,False,False,False,long_tail,False,50.53
Slerf,SLERF,1644,11638621.0,0.01164461,1,5,50.0,0.2,85.0,20.0,100.0,invented,0,0,,,,0.0,-41.95771,63.75,False,False,False,long_tail,False,60.57
LUKSO [OLD],LYXE,1646,11621502.0,0.74612,2,11,65.0,0.375,59.5,26.67,100.0,invented,0,1,,,,-50.54968309943909,-98.28811,62.792500000000004,False,False,False,long_tail,False,48.86
Wrapped Aave Plasma USDe,WAPLAUSDE,1648,11564044.0,0.999899,4,24,55.71,0.42857142857142855,31.71,0.0,100.0,elemental,0,0,,,,0.0,-2.71965,46.855000000000004,False,False,False,long_tail,False,46.0
Pitbull,PIT,1649,11558222.0,2.98546e-10,2,7,67.14,0.2857142857142857,90.14,16.0,100.0,invented,0,0,,,,-5.587722302413709,-99.80064,68.32,False,False,False,long_tail,True,56.86
NetX,NETX,1650,11553594.0,0.71247,1,4,70.0,0.25,91.0,35.0,99.79,tech,0,0,,,,0.0,-59.43837,73.9475,False,False,False,long_tail,False,68.59
Cigarette,CIG,1651,11543324.0,0.00517188,3,9,88.89,0.4444444444444444,71.67,21.82,100.0,invented,0,0,,,,172.53756131508217,-96.42762,70.595,True,True,False,long_tail,True,77.17
Nexera,NXRA,1652,11515454.0,0.01099323,2,6,100.0,0.5,100.0,56.67,100.0,invented,0,0,,,,-50.99687689652098,-96.3373,89.1675,False,False,False,long_tail,True,74.24
Pundi AI,PUNDIAI,1653,11506170.0,1.31,3,8,85.71,0.5714285714285714,85.71,49.29,100.0,invented,0,0,,,,0.0,-93.076,80.1775,False,False,False,long_tail,True,74.84
Mey Network,MEY,1647,11491711.0,0.132583,2,11,40.0,0.3,52.0,0.0,100.0,tech,0,0,,,,0.0,-71.99004,48.0,False,False,False,long_tail,False,47.52
Luna by Virtuals,LUNA,1654,11483249.0,0.01142962,4,16,51.43,0.35714285714285715,30.43,0.0,100.0,astronomical,0,0,,,,-89.44929922664085,-93.94497,45.465,False,False,False,long_tail,False,27.35
MinoTari (Tari),XTM,1656,11476977.0,0.00473965,4,15,90.0,0.5,42.0,41.67,100.0,invented,0,1,,,,0.0,-93.13068,68.4175,False,False,False,long_tail,False,64.38
DRESSdio,DRESS,1657,11474619.0,0.03252533,2,8,65.0,0.375,89.5,20.0,100.0,invented,0,0,,,,0.0,-72.39361,68.625,False,False,False,long_tail,True,64.65
Vader,VADER,1659,11471529.0,0.01150292,2,5,100.0,0.4,100.0,56.67,99.17,invented,0,0,,,,0.0,-89.99628,88.96000000000001,False,False,False,long_tail,True,83.5
RealToken Ecosystem Governance,REG,1658,11436596.0,0.156263,8,30,48.57,0.39285714285714285,29.57,0.0,100.0,tech,0,0,,,,-88.14387802123973,-92.10477,44.535,False,False,False,long_tail,False,26.87
Ycash,YEC,1719,11422873.0,0.673636,1,5,50.0,0.2,85.0,20.0,100.0,financial,0,0,,,,2386.081096338786,-82.965,63.75,True,True,True,long_tail,False,72.67
Moby AI,MOBY,1661,11373549.0,0.01137398,1,7,100.0,0.5,100.0,41.67,100.0,invented,0,0,,,,0.0,-94.35716,85.4175,False,False,False,long_tail,False,80.09
Myria,MYRIA,1660,11354837.0,0.00040142,2,5,100.0,0.4,100.0,41.67,100.0,invented,0,0,,,,-81.15319649618328,-97.64447,85.4175,False,False,False,long_tail,True,64.09
Neuron,NRN,1663,11301147.0,0.02513995,2,6,100.0,0.5,100.0,70.0,98.67,financial,0,0,,,,-42.02894564991023,-90.99211,92.1675,False,False,False,long_tail,True,77.47
Coinshift USDL Morpho Vault,CSUSDL,1662,11296550.0,1.045,7,27,36.67,0.3333333333333333,26.0,0.0,100.0,tech,0,0,,,,0.0,-12.47139,40.667500000000004,False,False,False,long_tail,False,40.55
Cortex,CTXC,1664,11251346.0,0.0481685,2,6,86.67,0.3333333333333333,96.0,31.0,100.0,invented,0,0,,,,-75.83585240907091,-97.9649,78.4175,False,False,False,long_tail,True,58.92
Real,REAL,1655,11234042.0,0.01123435,2,4,100.0,0.5,100.0,56.67,97.85,invented,0,0,,,,0.0,-93.54151,88.63,False,False,False,long_tail,False,82.5
PaLM AI,PALM,1665,11231764.0,0.145683,2,7,100.0,0.5,100.0,41.67,100.0,invented,0,0,,,,-64.6452290060033,-92.8366,85.4175,False,False,False,long_tail,True,67.07
1GUY,1GUY,1667,11215791.0,0.01121579,1,4,96.67,0.3333333333333333,84.0,50.0,100.0,numeric,1,0,,,,72.49368385642518,-10.36665,82.6675,True,False,False,long_tail,False,87.25
iShares TIPS Bond ETF (Ondo Tokenized ETF),TIPON,1669,11211575.0,111.95,8,42,46.47,0.38235294117647056,28.94,0.0,100.0,tech,0,1,,,,0.0,-1.80369,43.8525,False,False,False,long_tail,False,43.17
Aubrai by Bio,AUBRAI,1668,11200503.0,8.12,2,13,60.91,0.5454545454545454,58.27,21.67,100.0,invented,0,0,,,,0.0,-69.49707,60.2125,False,False,False,long_tail,False,58.23
Avalanche Bridged DAI (Avalanche),DAI,1670,11183660.0,0.99997,4,33,55.71,0.42857142857142855,31.71,0.0,100.0,invented,0,1,,,,0.13743752247086669,-12.79242,46.855000000000004,True,False,False,long_tail,False,52.79
Kekius Maximus,KEKIUS,1666,11130482.0,0.01109095,4,14,87.69,0.46153846153846156,41.31,26.67,100.0,invented,0,0,,,,0.0,-97.24987,63.917500000000004,False,False,False,long_tail,False,60.95
Altcoinist Token,ALTT,1678,11120703.0,0.04541364,5,16,70.0,0.4,36.0,14.05,100.0,tech,0,0,,,,0.0,-49.47787,55.0125,False,False,False,long_tail,False,53.66
Nest Alpha Vault (LP),INALPHA,1671,11116597.0,1.016,2,21,42.5,0.3125,52.75,0.0,100.0,invented,0,1,,,,0.0,-0.23199,48.8125,False,False,False,long_tail,False,48.2
MCOIN,MCOIN,1679,11109098.0,0.062805,1,5,100.0,0.4,100.0,41.67,98.85,tech,0,0,,,,-75.02028909295629,-97.61534,85.13,False,False,False,long_tail,False,63.78
Alpha Trader Exchange (ATX),SN63,1672,11107575.0,3.64,4,27,42.73,0.36363636363636365,27.82,0.0,100.0,financial,0,1,,,,0.0,-69.07169,42.637499999999996,False,False,False,long_tail,False,42.17
PINGPONG,PINGPONG,1673,11104290.0,0.04617803,2,8,40.0,0.25,82.0,11.43,100.0,invented,0,0,,,,0.0,-69.00908,58.3575,False,False,False,long_tail,True,56.69
Fefe,FEFE,1674,11090825.0,0.01181553,1,4,100.0,0.5,100.0,56.67,100.0,invented,0,0,,,,0.0,-98.17516,89.1675,False,False,False,long_tail,False,85.29
